coord,addr,name
"[37.56854109753174,127.07854676071531]",서울특별시 광진구 중곡동,카페베네중곡동본사
"[37.50674423679008,127.08047187145681]",서울특별시 송파구 잠실동 222-9 베네빌딩 2층,헬로방방 잠실점
"[37.545141237405645,127.07282586884803]",서울특별시 광진구 화양동 90-4 카페베네 2층,A7헤어
"[37.5557601343473,127.07801376533826]",서울특별시 광진구 군자동 477-10 효빌딩 7층,네트론
"[37.50954909004863,127.11141831796385]",서울특별시 송파구 송파동 48-18 방이 사거리 카페베네 건물,행복누리교회
"[37.38502955551239,127.1124042907321]",경기도 성남시 분당구 백현동 579-3 ,카페베네 분당백현점
"[37.389893489502924,127.09081118445945]",경기도 성남시 분당구 판교동 596-3 ,카페베네 판교도서관점
"[37.38404326420805,127.12150609089105]",경기도 성남시 분당구 서현동 269-5 서원빌딩 1층,카페베네 서현광장점
"[37.24853918650291,127.0789297213025]",경기도 수원시 영통구 영통동 1021-4 ,카페베네 수원경희대점
"[37.23887850245706,127.05592041187532]",경기도 수원시 영통구 망포동 543-2 ,카페베네 수원망포태장점
"[37.254399152659275,127.07467620305913]",경기도 수원시 영통구 영통동 996-4 ,카페베네 수원영통공원점
"[37.246306656548846,127.05971642188982]",경기도 수원시 영통구 영통동 976-13 ,카페베네 수원방죽역점
"[37.27770510957497,127.05915685444836]",경기도 수원시 영통구 원천동,카페베네원천유원지점
"[37.27708139875083,127.0600441525177]",경기도 수원시 영통구 원천동,카페베네광교카페거리점
"[37.15882628638872,127.05947249644956]",경기도 오산시 궐동 652-3 ,카페베네 오산대점
"[37.20227019927545,127.07113365422966]",경기도 화성시 반송동 93-9 현대하이페리온 101호,카페베네 동탄하이페리온점
"[37.20758987163072,127.06466951125648]",경기도 화성시 반송동 42-5 ,카페베네 화성센트럴파크점
"[37.204937788724635,127.06888168734464]",경기도 화성시 반송동 96 ,카페베네 동탄메타CGV점
"[37.20653752838138,127.07294017883056]",경기도 화성시 반송동 88-2 ,카페베네 동탄북광장점
"[37.205297493041755,127.0383367807851]",경기도 화성시 병점동 407-4 창명빌딩 2층,키즈베네
"[37.85776202039821,126.78483831573358]","경기도 파주시 문산읍 문산리 61-35 1,2F",카페베네 문산터미널점
"[37.61202372959532,126.83389279678812]",경기도 고양시 덕양구 행신동 812 행신역 1F,카페베네 행신역점
"[37.64869846411945,126.89894247782291]",경기도 고양시 덕양구 동산동 373 ,카페베네 삼송하나로마트점
"[37.65204638110696,126.88892052281008]",경기도 고양시 덕양구 삼송동 312-2 1층,카페베네 삼송역점
"[37.61038706595745,126.93029191686976]",서울특별시 은평구 불광동 281-101 ,카페베네 불광역점
"[37.59980778113662,126.92026267198621]",서울특별시 은평구 응암동 110-57 ,카페베네 응암점
"[37.57806019687634,126.81269748794787]",서울특별시 강서구 방화3동 829-5 에어뷰 21-1 오피스텔상가 126호,카페베네 방화역점
"[37.569537306868675,126.97947299282227]","서울특별시 종로구 서린동 128-2 1,2층",카페베네 무교동사거리점
"[37.567296308653425,126.84297821014965]",서울특별시 강서구 가양동 105-3 미라클 빌딩 1층,카페베네 양천향교역점
"[37.57617446027892,126.97283889186254]",서울특별시 종로구 적선동 107-1 ,카페베네 경복궁역점
"[37.567522260520214,126.97776857616462]",서울특별시 중구 태평로1가 25 ,카페베네 프레스센타점
"[37.591380791383216,126.94188726761973]",서울특별시 서대문구 홍은동 48-84 ,카페베네 홍은사거리점
"[37.581690712167,126.98137900830163]",서울특별시 종로구 화동 62 ,카페베네 삼청동길점
"[37.58038722452753,127.00390417068887]",서울특별시 종로구 동숭동 1-181 ,카페베네 대학로마로니에점
"[37.567450926412256,126.96544244865608]",서울특별시 종로구 교남동 10 ,카페베네 서대문역점
"[37.56346613317326,126.85119839977654]",서울특별시 강서구 가양동 1479-9 ,카페베네 가양역점
"[37.56466588665505,126.96637518500516]",서울특별시 서대문구 미근동 8-1 ,카페베네 서대문경찰서점
"[37.570394887097216,126.9723862270137]",서울특별시 종로구 신문로1가 58-1 ,카페베네 광화문구세군점
"[37.58238040691463,126.99774112240802]",서울특별시 종로구 명륜4가 198-3 ,카페베네 성대점
"[37.5646882044729,126.98977174771245]",서울특별시 중구 저동2가 73-4 1층,카페베네 저동점
"[37.61928051343332,126.92043421122588]",서울특별시 은평구 갈현동 396-11 ,카페베네 연신내역점
"[37.60137447476649,126.95517691752477]",서울특별시 종로구 홍지동 7 자하관 1층,카페베네 상명대종합관점
"[37.64220141843614,126.93918390608574]",서울특별시 은평구 진관동 127-24 ,카페베네 은평한옥마을점
"[37.60673259704107,126.9691796881142]",서울특별시 종로구 평창동 158-1 ,카페베네 평창글로리아점
"[37.584160908463936,126.88483536460852]",서울특별시 마포구 상암동 1582-1 2층,카페베네 드와이트스쿨점
"[37.56585617524261,126.94609701636396]",서울특별시 서대문구 대신동 115-7 ,비바베네커피
"[37.56925229905913,126.9861330040594]","서울특별시 종로구 관철동 13-13 코아빌딩 1,2층",블랙스미스 종로2가점
"[37.563344433071855,126.9423065779132]",서울특별시 서대문구 신촌동,카페베네연세의료원치과대학점
"[37.574897532056085,126.96899604584824]",서울특별시 종로구 사직동,카페베네사직공원점
"[37.5722586892078,126.98054525651578]",서울특별시 종로구 청진동,카페베네청진점
"[37.56356783575051,126.97581913776405]",서울특별시 중구 서소문동 97-2 카페베네 시청점 5층,씨에라산부인과의원
"[37.23605748307706,127.19097056160592]",경기도 용인시 처인구 역북동 436 ,카페베네 용인역북점
"[37.23473688669852,127.20352806363847]",경기도 용인시 처인구 김량장동 296-53 아이렉스타워 1층,카페베네 용인처인구청점
"[37.23285739124419,127.20947565456188]",경기도 용인시 처인구 김량장동 23-1 ,카페베네 용인터미널점
"[37.28063345090215,127.11161318445696]",경기도 용인시 기흥구 구갈동 352 ,카페베네 기흥구청점
"[37.25430536547461,127.11064861345174]",경기도 용인시 기흥구 보라동 579-2 ,카페베네 용인보라점
"[37.441218042944335,126.79112094428605]",경기도 시흥시 대야동 549-3 ,카페베네 시흥대야점
"[37.37853104197499,126.7830838242476]",경기도 시흥시 장곡동 809-8 1층,카페베네 시흥장곡점
"[37.45964315876622,126.67987283939593]",인천광역시 남구 주안1동 190-8 유경빌딩 1층,카페베네 인천주안점
"[37.39495285904201,126.65146502033593]",인천광역시 연수구 송도동 3-5 ,카페베네 송도해양경찰청점
"[37.452012430253475,126.70192141631951]",인천광역시 남동구 구월동 1130 ,카페베네 인천구월CGV점
"[37.471627883539,126.62622409175962]",인천광역시 중구 신포동 40 ,카페베네 인천신포점
"[37.47088899988156,126.70192286370612]",인천광역시 부평구 십정동 408-14 ,카페베네 인천동암역점
"[37.4133062516585,126.67934232975172]",인천광역시 연수구 연수동 625-13 ,카페베네 연수대동점
"[37.45275729851613,126.70905144490817]",인천광역시 남동구 구월동 1199-1 ,카페베네 인천길병원점
"[37.40124857965615,126.72180599755242]",인천광역시 남동구 논현동 632-1 칼리오페 101호,카페베네 인천논현역점
"[37.47422329289874,126.63014470788613]",인천광역시 중구 인현동 29-28 ,카페베네 동인천역점
"[37.401404119385816,126.71040735490793]",인천광역시 남동구 논현동 637-2 코아루파크 1F,카페베네 호구포역점
"[37.451459151672864,126.65724352572245]",인천광역시 남구 용현동 188-19 ,카페베네 인하대후문점
"[37.442976617015816,126.6672492078567]",인천광역시 남구 학익동 278-2 ,카페베네 인천지법본원점
"[37.456955219031315,126.70485379918338]",인천광역시 남동구 간석1동 413-3 ,카페베네 인천시청점
"[37.460975670724956,126.64476413419558]",인천광역시 남구 숭의2동 303-7 ,카페베네 인천숭의점
"[37.463869700454445,126.67913160520499]",인천광역시 남구 주안동 231-11 ,카페베네 인천주안역점
"[37.44424190109021,126.70323096705522]",인천광역시 남동구 구월동 1474-1 ,카페베네 인천구월로데오점
"[37.461116547029675,126.70883991446537]",인천광역시 남동구 간석2동 205-1 ,카페베네 인천올리브아울렛점
"[37.39946088216589,126.72480670296518]",인천광역시 남동구 논현동 649-4 ,카페베네 논현한화지구점
"[37.40061995454432,126.63884954886424]",인천광역시 연수구 송도동 18-1 송도커낼워크가을동 1F 156,카페베네 송도커넬워크점
"[37.42661033963897,126.69846230586695]",인천광역시 연수구 선학동 406-5 1층,카페베네 인천선학역점
"[37.42272951060131,126.66956265251774]",인천광역시 연수구 청학동 451 ,카페베네 청학시대상가점
"[37.40596581706404,126.68365034376619]",인천광역시 연수구 동춘동 926 1층,카페베네 인천스퀘어원점
"[37.39914335868298,126.73635458092869]",인천광역시 남동구 논현동 679-3 ,카페베네 소래포구역점
"[37.40820599077615,126.67046338546443]",인천광역시 연수구 동춘동 937-3 ,카페베네 나사렛국제병원점
"[37.421476542733004,126.66871493000488]",인천광역시 연수구 청학동,카페베네청학시대상가점
"[37.40592658947345,126.68255541594615]",인천광역시 연수구 동춘동,카페베네인천스퀘어원점
"[37.399299577107655,126.72488849468304]",인천광역시 남동구 논현동,카페베네인천논현한화지구점
"[37.21775032682383,127.07796338959349]",경기도 화성시 석우동 31-3 동탄이너매스플레티늄 1층,카페베네 화성한림대병원점
"[37.21092436328265,127.05790240883192]",경기도 화성시 능동 445-2 ,카페베네 태안농협하나로마트점
"[37.21410450860686,126.97637102677388]",경기도 화성시 봉담읍 와우리 37-12 ,카페베네 수원대점
"[37.21398104450606,127.04130237819314]",경기도 화성시 진안동,카페베네화성진안점
"[37.48530705515375,127.03403544775125]",서울특별시 강남구 도곡1동 953-3 1층,카페베네 양재역점
"[37.48563416968939,127.04434354252355]",서울특별시 강남구 도곡동 411-14 ,카페베네 매봉역점
"[35.49126262892834,128.75110928111448]","경상남도 밀양시 내일동 649-7 다복빌딩 1,2F",카페베네 밀양점
"[35.33679256927121,129.02812288215742]",경상남도 양산시 중부동 691-2 청솔타워 1층,카페베네 양산터미널점
"[35.19038471814406,128.1222788815814]",경상남도 진주시 하대동 338-4 ,카페베네 진주하대점
"[35.17873610121976,128.09436326635907]",경상남도 진주시 칠암동 490-11 ,카페베네 진주산업대점
"[35.18306270871078,128.0678630452359]",경상남도 진주시 신안동 447-4 ,카페베네 진주교대점
"[35.172425993256574,128.0674480068613]",경상남도 진주시 평거동 768-6 ,카페베네 진주평거점
"[35.153945261929145,128.10679225795505]",경상남도 진주시 가좌동 480-1 ,카페베네 진주경상대점
"[35.19383453387291,128.08286139784653]",경상남도 진주시 대안동 19-8 ,카페베네 진주대안점
"[35.21777048448845,128.1464088536649]",경상남도 진주시 금산면 장사리 964-2 ,카페베네 진주금산점
"[35.179569148970884,128.11121748746564]",경상남도 진주시 상대동 300-59 다점빌딩 1F,카페베네 진주시청점
"[35.20607797164158,128.11373574949187]",경상남도 진주시 초전동 1638-8 ,카페베네 진주초전점
"[35.17639387717096,128.14711413660484]",경상남도 진주시 충무공동 284-1,카페베네진주혁신도시점
"[35.082142781083604,128.08725543974128]",경상남도 사천시 사천읍 평화리 160 ,카페베네 사천점
"[35.29430714403462,128.34691509634678]",경상남도 함안군 군북면 유현리,카페베네함안휴게소부산방향점
"[35.29473799787194,128.34439912779402]",경상남도 함안군 군북면 유현리,카페베네함안휴게소순천방향점
"[35.33123056832525,129.01109165471544]",경상남도 양산시 물금읍 범어리 2678-1 나래월드빌딩 109호,카페베네 양산범어점
"[35.26644988287849,129.08487814412183]",부산광역시 금정구 남산동 989-14 ,카페베네 부산남산점
"[35.3224023979869,129.17595067609483]",부산광역시 기장군 정관면 매학리 712-3 ,카페베네 정관광장아울렛점
"[35.36843729369755,129.05348161898215]",경상남도 양산시 북정동,카페베네영남물류센터
"[35.36870709462055,129.05355115029914]",경상남도 양산시 북정동,카페베네영남물류센터입구
"[35.23293820330909,128.86667880832368]",경상남도 김해시 외동 1257-2 메트로타워 2차 115호,카페베네 김해내외동점
"[35.23671168629083,128.9028977524449]",경상남도 김해시 어방동 1088-7 ,카페베네 김해어방점
"[35.242073646131196,128.86858890013224]",경상남도 김해시 내동 1131-4 ,카페베네 김해휴앤락점
"[35.30801960043648,128.7353034008997]",경상남도 김해시 진영읍 진영리 1629-4 ,카페베네 김해진영점
"[35.262474038727326,128.87082870809417]",경상남도 김해시 삼계동 1462-6 ,카페베네 김해삼계점
"[35.177932429174184,128.79475488072913]",경상남도 김해시 관동동 449-3 ,카페베네 김해장유점
"[35.17627876024713,128.8130289976741]",경상남도 김해시 관동동 1101-1 ,카페베네 장유율하점
"[35.279887912555616,128.7156251853545]",경상남도 김해시 진영읍 우동리 289-1 ,카페베네 진영휴게소순천방향점
"[35.20370653175672,128.80928277503554]",경상남도 김해시 삼문동 31-4 ,카페베네 장유코아점
"[35.24072024607785,128.68795557915442]",경상남도 창원시 의창구 사림동 25 ,카페베네 창원대학점
"[35.218496335132315,128.690283412893]",경상남도 창원시 성산구 상남동 45-1 스카이 웰빙파크 120호,카페베네 창원토월점
"[35.2224300620767,128.68489021436298]",경상남도 창원시 성산구 상남동 11-7 ,카페베네 창원상남유탑점
"[35.20991377616927,129.0057633115498]",부산광역시 북구 덕천2동 400-1 ,카페베네 덕천로타리점
"[35.24571268479509,128.69293134087513]",경상남도 창원시 의창구 사림동 501-20 국립창원대학교 사림관 1층,카페베네 창원대학교점
"[35.155777421318,128.69790830243346]",경상남도 창원시 진해구 이동 464-2 1층,카페베네 진해석동점
"[35.17065630966733,128.94904146669066]",부산광역시 강서구 대저2동 2350 김해국제공항국내선청사 2F,카페베네 김해공항점
"[35.24867647208877,128.90244801002308]",경상남도 김해시 어방동,카페베네인제대학교점
"[35.28003951630893,128.7159013335893]",경상남도 김해시 진영읍 우동리,카페베네진영휴게소점(순천방향)
"[35.20942598851581,128.7078344630576]",경상남도 창원시 성산구 대방동 362-5,카페베네창원대방점
"[35.15041826056259,129.0051404198765]",부산광역시 사상구 주례동 1163-31,카페베네주례점
"[35.24677092304687,128.69230303364347]",경상남도 창원시 의창구 퇴촌동,카페베네창원대학교점
"[34.93881129061717,128.08609623484665]",경상남도 사천시 벌리동 253-8 ,카페베네 삼천포점
"[35.19455865234183,128.56618090022678]",경상남도 창원시 마산합포구 중앙동2가 3-38 ,카페베네 마산중앙점
"[35.22067420524827,128.6813603926944]",경상남도 창원시 성산구 상남동 34-1 서울메디칼빌딩 제1층 101호,카페베네 창원상남점
"[35.23929575022558,128.6555205727783]",경상남도 창원시 의창구 두대동 333 ,카페베네 창원시티세븐점
"[35.205982184406324,128.575200092729]",경상남도 창원시 마산합포구 창동 137-2 ,카페베네 마산창동점
"[35.251698426993926,128.61971994128416]",경상남도 창원시 의창구 팔용동 42-1 ,카페베네 창원팔용점
"[35.201429603039934,128.57338889712818]",경상남도 창원시 마산합포구 신포동2가 28 ,카페베네 대우백화점
"[35.39230868607403,128.48090516700907]",경상남도 창녕군 남지읍 남지리 993-6 ,카페베네 창녕남지점
"[35.201430122966734,128.57327907995926]",경상남도 창원시 마산합포구 신포동2가,카페베네대우백화점점
"[35.22073767176127,128.68129501547847]",경상남도 창원시 성산구 상남동 34-1 카페베네건물 3층,베스트의원
"[34.893037513549636,128.69129179319378]",경상남도 거제시 옥포1동 535-26 ,카페베네 거제옥포점
"[34.890618278366595,128.616493193434]",경상남도 거제시 장평동 1211 디큐브거제백화점 6F,카페베네 디큐브거제점
"[34.86673501145562,128.6893435187384]",경상남도 거제시 아주동 528 ,카페베네 거제아주점
"[34.89123326334958,128.63708800509633]",경상남도 거제시 양정동 937-6 ,카페베네 거제수양점
"[34.867228297837805,128.7269284069442]",경상남도 거제시 장승포동 702-4 ,카페베네 거제장승포점
"[34.86721921835812,128.72693926439]",경상남도 거제시 장승포동,카페베네장승포점
"[34.84480102023499,128.42621865458244]","경상남도 통영시 동호동 160-3 1,2층",카페베네 통영강구안점
"[34.88001616133169,128.42002277232083]",경상남도 통영시 광도면 죽림리 1574-16 103호,카페베네 통영죽림점
"[34.86027809749129,128.42140979834795]",경상남도 통영시 무전동 1015-4 ,카페베네 통영무전점
"[34.85903881628794,128.43034950521067]",경상남도 통영시 무전동 986 줌아울렛 1층,카페베네 통영아울렛줌점
"[35.688086239569174,127.90237176702824]",경상남도 거창군 거창읍 상림리 825 ,카페베네 거창점
"[35.893525928016395,127.73350578807342]",전라북도 무주군 설천면 심곡리 산43-15 ,카페베네 무주리조트설천봉레스토랑점
"[34.93598440026774,127.70041710694542]",전라남도 광양시 중동 1755-9 ,카페베네 광양중마점
"[34.96972932157631,127.59032251414506]",전라남도 광양시 광양읍 인동리 413 ,카페베네 광양터미널점
"[36.479935001201994,127.25493366019968]",세종특별자치시 한솔동 8-1 하나프라자 1층,카페베네 세종시한솔점
"[36.603040714083235,127.29810327919311]",세종특별자치시 조치원읍 교리 24-1 ,카페베네 조치원점
"[36.505514785742015,127.26563982543634]",세종특별자치시 어진동,카페베네정부청사보훈처점
"[36.502940111040374,127.2617124589465]",세종특별자치시 어진동,카페베네정부청사보건복지부점
"[35.13889081730019,129.0610171728982]",부산광역시 동구 범일동 830-27 ,카페베네 부산조방점
"[35.15495568816995,129.05974403171558]",부산광역시 부산진구 부전2동 192-2 쥬디스태화 본관3층 302호,카페베네 부산태화점
"[35.102394606289586,129.0305785154235]",부산광역시 중구 신창동1가 1-3 ,카페베네 국제시장점
"[35.13726208058019,129.06992806061228]",부산광역시 남구 문현동 405-6 ,카페베네 부산문현로터리점
"[35.106276014398915,129.02034952242656]",부산광역시 서구 부용동1가 62-1 ,카페베네 동아대부민점
"[35.151528291965725,129.06101657999992]",부산광역시 부산진구 부전동 537-9 ,카페베네 부산센트럴스퀘어점
"[35.11938130706792,129.01617949881813]",부산광역시 서구 동대신동3가 13-11 ,카페베네 동아대병원점
"[35.07294876322382,129.01634913358245]",부산광역시 서구 암남동 595 ,카페베네 송도해수욕장점
"[35.08093561418246,129.01414542400522]",부산광역시 서구 암남동,카페베네부산고신대병원점
"[35.19570170836879,129.05935055971017]",부산광역시 동래구 사직동 89-10 ,카페베네 부산사직운동장점
"[35.19347891982293,129.06715084130394]",부산광역시 연제구 거제1동 1476-4 1층,카페베네 부산종합운동장역점
"[35.18286081511822,129.04751307671685]",부산광역시 부산진구 초읍동 105-6 ,카페베네 초읍어린이대공원점
"[35.2056431487199,129.06765041127403]",부산광역시 동래구 온천동,카페베네부산미남역점
"[35.166719076646324,129.12275048670404]",부산광역시 수영구 민락동 345-1 ,카페베네 부산민락점
"[35.14124956896396,129.1116137067236]",부산광역시 수영구 남천동 148-48 ,카페베네 부산남천점
"[35.16833837748347,129.11430939514904]",부산광역시 수영구 수영동 450-9 ,카페베네 부산수영점
"[35.134885832993355,129.09077794654823]",부산광역시 남구 대연1동 1746-14 ,카페베네 부산대연역점
"[35.13953036961786,129.10543434073398]",부산광역시 남구 대연3동 29-1 ,카페베네 대남로타리점
"[35.13650011744381,129.09966554888254]",부산광역시 남구 대연동 72-4 이삭빌딩,카페베네 부산경성대점
"[35.166772554969285,129.13249869591385]",부산광역시 해운대구 우동 1511 ,카페베네 해운대벡스코점
"[35.18150263005178,129.1069794876816]",부산광역시 연제구 연산9동 490-15 ,카페베네 부산연산토곡점
"[35.18969578513842,129.12656909307458]",부산광역시 해운대구 재송동 1044-12 ,카페베네 부산재송점
"[35.17168165648401,129.1328631596622]",부산광역시 해운대구 우동,카페베네부산한화센텀점
"[35.13952195739531,129.10536838749107]",부산광역시 남구 대연동,카페베네대남로터리점
"[35.10757215409703,128.96781271946145]","부산광역시 사하구 하단동 529-6 에덴빌딩 1,2층",카페베네 부산하단점
"[35.11310807208512,128.9653880118968]",부산광역시 사하구 하단동 492-40 ,카페베네 하단동아대점
"[35.07542176011117,128.976467956339]",부산광역시 사하구 장림동 368-3 경남빌딩 102호,카페베네 장림점
"[35.07544871145023,128.97647924223622]",부산광역시 사하구 장림동,카페베네부산장림점
"[35.13761448865967,128.97696860739663]",부산광역시 사상구 학장동 산149-21 ,카페베네 부산학장점
"[35.12559218310472,129.11066583248947]",부산광역시 남구 용호1동 170 ,카페베네 용호메트로점
"[35.15946766834434,129.0601976844278]",부산광역시 부산진구 부전동 266-29 ,카페베네 부산부전점
"[35.24560054156945,129.21401082917734]",부산광역시 기장군 기장읍 동부리 124 ,카페베네 부산기장점
"[35.17276058455211,129.16732602756304]",부산광역시 해운대구 좌동 1270-5 마이우스골드 1층 103호,카페베네 해운대 좌동점
"[35.17401625099205,129.18098938028237]",부산광역시 해운대구 좌동 1433-3 ,카페베네 해운대백병원점
"[35.17200177401268,129.1749555432588]",부산광역시 해운대구 좌동 1461-1 ,카페베네 해운대문화회관점
"[35.19571911728478,129.20136514990529]",부산광역시 해운대구 송정동 37 ,카페베네 송정해수욕장점
"[35.20546548149778,129.08258381984564]",부산광역시 동래구 명륜동 569-12 ,카페베네 동래역점
"[35.22128442365983,129.085627799238]",부산광역시 동래구 온천동 153-8 SK허브스카이 2층,카페베네 온천장역점
"[35.2054115034243,129.0825721212928]",부산광역시 동래구 명륜동,카페베네부산동래역점
"[35.233728347204156,129.08908935700958]",부산광역시 금정구 장전동 366-36 ,카페베네 부산장전동역점
"[35.23069369738183,129.08474246573346]",부산광역시 금정구 장전동 419-19 ,카페베네 부산대점
"[35.081723958219385,128.90300707987868]",부산광역시 강서구 명지동 3237 ,카페베네 부산명지점
"[35.069670762952555,129.0796253722171]",부산광역시 영도구 동삼2동 733-9 ,카페베네 부산태종대점
"[35.246522638934266,129.09066684323557]",부산광역시 금정구 구서동 415-33 ,카페베네 부산구서점
"[35.15979604045953,129.16104914578963]",부산광역시 해운대구 중동 1417-2 ,카페베네 부산해운대점
"[35.162679453089524,129.17051875220997]",부산광역시 해운대구 중동 1776-1 ,카페베네 해운대로데오점
"[35.16192559268097,129.16174895669351]",부산광역시 해운대구 중동 1382-1 ,카페베네 해운대중동세이브존점
"[35.16096687525645,129.193609742254]","부산광역시 해운대구 중동 524-12 1,2,3층",카페베네 해운대청사포점
"[35.15983283389276,129.1833307340182]",부산광역시 해운대구 중동 1488-3 지오구즈 빌딩 4층.5층,옐로구즈
"[35.159796140857146,129.18339605783333]","부산광역시 해운대구 중동 1488-3 1층, 3층",페이버릿더올가닉
"[35.15981427298223,129.1833853445816]",부산광역시 해운대구 중2동 1488-3 카페베네 5층,루프탑
"[35.16369816148507,129.0515811000777]",부산광역시 부산진구 부암동 69-5 ,카페베네 부산부암메리움점
"[35.16493854736643,129.03945679244364]",부산광역시 부산진구 당감동 282-84 ,카페베네 부산당감점
"[37.34505976736528,127.9300872829872]",강원도 원주시 단계동 873 씨너스영화관 1층,카페베네 원주메가박스점
"[37.324554904330135,127.95852964387336]",강원도 원주시 단구동 1606-2 ,카페베네 원주단관아울렛점
"[37.323380166306904,127.98084888352193]",강원도 원주시 반곡동 1886-3 ,카페베네 원주혁신도시2호점
"[37.33077828559288,127.95001769526661]",강원도 원주시 개운동 447-9 ,카페베네 원주씨네마점
"[37.34249979859917,127.97139741780212]",강원도 원주시 행구동 1847-3 ,카페베네 치악산행구점
"[37.34714029940191,127.94524375158429]",강원도 원주시 일산동 157-2 ,카페베네 원주세브란스기독병원점
"[37.33141027672788,127.9911496996676]",강원도 원주시 반곡동 341 ,카페베네 원주혁신도시점
"[37.337021162851045,127.92887590485255]",강원도 원주시 무실동 1734-4 ,카페베네 원주무실점
"[37.3232421050624,127.943568585676]",강원도 원주시 단구동 1554-6 ,카페베네 원주단구점
"[37.13777909923715,128.21063765316407]",충청북도 제천시 중앙로1가 113-9 ,카페베네 제천점
"[37.335245530493495,127.8582548967406]",강원도 원주시 문막읍 동화리,카페베네문막휴게소점(강릉방향)
"[37.34178812503607,127.97224415029439]",강원도 원주시 행구동 1754-2 ,SG프라자
"[37.581198720577866,128.32728740724585]",강원도 평창군 봉평면 면온리 1095-1 ,카페베네 보광휘닉스파크워터파크점
"[37.6646498736432,128.6915216078945]",강원도 평창군 대관령면 용산리 425 ,카페베네 알펜시아점
"[37.65478733037503,128.65451799957012]",강원도 평창군 대관령면 용산리,카페베네알펜시아점
"[37.521371969921226,129.1118813557237]",강원도 동해시 천곡동 1077-3 ,카페베네 동해천곡점
"[37.48850990126943,129.10913254104454]",강원도 동해시 동회동 66-4 ,카페베네 동해효가점
"[38.10663734117138,127.98811506812527]",강원도 양구군 양구읍 상리 334-18 ,카페베네 강원양구점
"[37.68950744740961,127.88481881592548]",강원도 홍천군 홍천읍 신장대리 65-18 ,카페베네 홍천점
"[37.87636740661714,127.73542471728558]",강원도 춘천시 효자동 654-9 메가씨티 1층 110호,카페베네 춘천팔호광장점
"[37.864392960633424,127.72372711317881]",강원도 춘천시 퇴계동 1192-5 ,카페베네 남춘천역점
"[37.85244853358162,127.7451123956565]",강원도 춘천시 석사동 885-3 ,카페베네 춘천CGV점
"[37.87870069698569,127.72736813941076]",강원도 춘천시 조양동 144-3 ,카페베네 춘천명동점
"[37.86790753529219,127.72015646552735]",강원도 춘천시 온의동 6-40 102호,카페베네 춘천온의점
"[37.87481043912915,127.74439882013236]",강원도 춘천시 효자3동 17-1 1층,카페베네 강원대병원점
"[37.86440199746917,127.72373844480529]",강원도 춘천시 퇴계동,까페베네남춘천역점
"[37.75683050561233,128.8991055609751]",강원도 강릉시 옥천동 163-1 ,카페베네 강릉옥천오거리점
"[37.79915197598451,128.9142095150585]",강원도 강릉시 강문동 304-5 ,카페베네 강릉경포대점
"[37.77083123592209,128.94977426180714]",강원도 강릉시 견소동 3-1 ,카페베네 강릉안목항점
"[37.765689982825776,128.87846514025944]",강원도 강릉시 교1동 1867-3 ,카페베네 강릉솔올점
"[37.77420661359264,128.8985100107792]",강원도 강릉시 교동,카페베네강릉교동점
"[38.120983608447645,128.63053330846037]",강원도 양양군 강현면 전진리 7-4 ,카페베네 속초낙산사점
"[38.17491794726354,128.60789723420046]",강원도 속초시 대포동 956-5 ,카페베네 속초대포항점
"[36.47490947961988,127.14015699149832]",충청남도 공주시 신관동 266-50 ,카페베네 공주대점
"[36.47049590480499,127.13798526086589]",충청남도 공주시 신관동 191-7 ,카페베네 공주신관점
"[36.4546099574839,127.12469591147341]","충청남도 공주시 중동 67-3 1,2F",카페베네 공주중동점
"[36.57109725659764,127.11219939286362]",충청남도 공주시 정안면 전평리 5-10 ,카페베네 정안휴게소점
"[36.290628728911614,127.24303327839294]",충청남도 계룡시 엄사면 엄사리 174-2 ,카페베네 계룡점
"[36.285278212632804,126.90970179729347]",충청남도 부여군 부여읍 구아리 96-4 ,카페베네 부여점
"[36.194886064785315,127.08755647167301]",충청남도 논산시 취암동 849 ,카페베네 논산취암점
"[36.11682371972351,127.10003486348079]",충청남도 논산시 연무읍 마산리,카페베네논산육군훈련소점
"[36.29973017465218,127.34020025674893]",대전광역시 서구 관저동 1318 1층,카페베네 관저점
"[36.32998228856918,127.34133756818618]",대전광역시 서구 도안동 963 ,카페베네 목원대점
"[36.34625660641895,127.33931777634356]",대전광역시 유성구 상대동 471-6 ,카페베네 대전상대점
"[36.31264327460288,127.31898913350294]",대전광역시 유성구 대정동 303-2 ,카페베네 대전모다아울렛점
"[36.29973924816043,127.34021131430167]",대전광역시 서구 관저동,카페베네대전관저점
"[36.891192184781225,126.63808809256003]",충청남도 당진시 읍내동 1054 ,카페베네 당진문예의전당점
"[36.9005780532769,126.64723387621135]",충청남도 당진시 수청동 999 ,카페베네 당진터미널점
"[36.90361813684338,126.6828163519727]",충청남도 당진시 시곡동 53-1 ,카페베네 당진아울렛점
"[36.78144920171925,126.47011377054622]",충청남도 서산시 잠홍동 742-1 ,카페베네 서산르셀점
"[36.77823543089291,126.45849411842973]",충청남도 서산시 동문동 269-3 ,카페베네 서산동문점
"[36.77479689681131,126.44838096360382]",충청남도 서산시 예천동 1251-1 ,카페베네 서산호수공원점
"[36.78836485413626,126.47887172475265]",충청남도 서산시 잠홍동 463 ,카페베네 서산이마트잠홍점
"[36.7812785155234,127.00292678109383]",충청남도 아산시 온양2동 212-7 ,카페베네 온양역점
